"Package","Group","AssetType","Category","Tags","Placement","Name","Path","SizeKB","UseHint"
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Air/Dust/Fog","","cfxr cloud blur","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr cloud blur.png","57.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr debris 3x3","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr debris 3x3.png","67.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr debris 3x3 normal","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr debris 3x3 normal.png","341.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr debris flat unlit 3x3","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr debris flat unlit 3x3.png","52.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Ice/Crystal","","cfxr debris ice 2x2","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr debris ice 2x2.png","155.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Ice/Crystal","","cfxr debris ice 2x2 normal","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr debris ice 2x2 normal.png","74.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr debris unlit 3x3","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr debris unlit 3x3.png","108.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr debris wood 3x3","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr debris wood 3x3.png","22.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr debris wood 3x3 normal","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr debris wood 3x3 normal.png","192.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr debris wood unlit 3x3","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr debris wood unlit 3x3.png","73","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Electric","","cfxr electric arc anim x4","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr electric arc anim x4.png","31.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Electric","","cfxr electric arcs fade x4","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr electric arcs fade x4.png","52.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Electric","","cfxr electric arcs x4","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr electric arcs x4.png","82.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Electric","","cfxr electric small anim 4x2","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr electric small anim 4x2.png","66.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Electric","","cfxr electric small anim2 7x2","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr electric small anim2 7x2.png","72.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Electric","","cfxr electric spark","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr electric spark.png","10.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire","","cfxr ember blur","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr ember blur.png","5.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Explosion","","cfxr explosion second color map","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr explosion second color map.png","88.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Explosion; Air/Dust/Fog","","cfxr explosion smoke alpha","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr explosion smoke alpha.png","38","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Explosion; Air/Dust/Fog","","cfxr explosion smoke dissolve","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr explosion smoke dissolve.png","57.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire; Magic/Energy","Ground/Area","cfxr fire circle blur","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fire circle blur.png","19.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire; Magic/Energy","Ground/Area","cfxr fire circle crisp","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fire circle crisp.png","20.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire; Magic/Energy","Ground/Area","cfxr fire circle drawn","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fire circle drawn.png","29.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire; Magic/Energy","Ground/Area","cfxr fire circle drawn blurred","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fire circle drawn blurred.png","25.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire; Magic/Energy","Ground/Area","cfxr fire circle plain","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fire circle plain.png","20.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire","","cfxr fire edge","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fire edge.png","23.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire","","cfxr fire edge dissolve","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fire edge dissolve.png","52.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire","","cfxr fire small anim","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fire small anim.png","44.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Fire","","cfxr fire small anim blurred","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fire small anim blurred.png","57.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr flamme blur","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flamme blur.png","20.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr flamme candle","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flamme candle.png","24.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr flamme crisp","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flamme crisp.png","21.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr flamme full blurred","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flamme full blurred.png","28.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr flamme plain","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flamme plain.png","20.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr flamme stepped","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flamme stepped.png","11.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr flare","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flare.png","17.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr fly anim x4","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fly anim x4.png","33.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Slash/Trail","","cfxr ghost trail","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr ghost trail.png","12","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr heart","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr heart.png","15.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr heart break dissolve","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr heart break dissolve.png","10.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr heart break parts","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr heart break parts.png","20.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Hit/Impact","","cfxr hit triangle","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr hit triangle.png","16.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Hit/Impact","","cfxr hit triangle 2","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr hit triangle 2.png","18.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Hit/Impact","","cfxr hit triangle diamond dissolve","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr hit triangle diamond dissolve.png","17.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Hit/Impact","","cfxr hit triangle dissolve","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr hit triangle dissolve.png","20.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr leave a","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr leave a.png","103.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr leave a normal","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr leave a normal.png","208.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr leave b","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr leave b.png","92.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","","","cfxr leave b normal","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr leave b normal.png","192.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Electric","Loop/Ambient","cfxr line loop electric","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr line loop electric.png","31.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Magic/Energy","","cfxr magic star","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr magic star.png","26","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Texture","Texture","Air/Dust/Fog","","cfxr noise clouds big","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr noise clouds big.png","37.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
